,URL,Description,Description_Entity,Description_Salience
10,https://www.uselessthingstobuy.com/product/marshall-compact-refrigerator-2019/,marshal compact refriger 2019 alway thought music beer time get useless fridg room music studio 44 cu ft fridg authent marshal look conveni storag higheffici freezer energi star compliant cpc free 44 cu ft fridg authent marshal look higheffici freezer energi star compliant cpc free marshal compact refriger ship within usa ship apo afo po box prvi hi ship lower 48 state marshal fridg proud featur authent marshal amp part genuin marshal logo fret cloth knob go 11 brass finish facepl custom brand glass shelv marshal fridg ultim combin rock refriger hold total 36 small can 18 larg can 28 beer bottl 8 wine bottl unit height top door hing 32″ unit width 2025″ unit depth 24″ refriger capac 4 cubic feet freezer capac 04 cubic feet total capac 44 cubic feet adjust fridg temperatur 34 48 degre adjust freezer temperatur 21 32 degre arctic blue interior led light adjust front leg adjust temper glass shelv cfcfree quiet low decibel compressor box unit weight 617 lbs,"['authent marshal', 'fridg room music studio', 'authent marshal', 'freezer energi star', 'state marshal', 'shelv marshal', 'larg', 'refriger ship', 'ship', 'ship', 'glass', 'po box', 'interior', 'featur authent marshal amp part genuin marshal logo', 'conveni storag higheffici freezer energi', 'cloth knob', 'rock refriger', 'temper glass', 'fridg ultim combin', 'compressor box unit weight', 'leg', 'freezer', 'unit width', 'unit depth', 'door', 'bottl unit height', '2019', '2025', '11', '32', '21', '48', '18', '36', '44', '48', '2019', '34', '2025', '8', '4', '32', '44', '44', '24', '28', '04', '617']","[0.1709793657064438, 0.11619293689727783, 0.06866884231567383, 0.051905885338783264, 0.048019327223300934, 0.04468315467238426, 0.04056304693222046, 0.038664884865283966, 0.038664884865283966, 0.038664884865283966, 0.035757582634687424, 0.03532840684056282, 0.03186239302158356, 0.031479135155677795, 0.031027186661958694, 0.030726153403520584, 0.029926851391792297, 0.017466843128204346, 0.01719644106924534, 0.015357865951955318, 0.015357865951955318, 0.012914730235934258, 0.009647833183407784, 0.009647833183407784, 0.009647833183407784, 0.009647833183407784, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
11,https://www.uselessthingstobuy.com/product/bathroom-night-light-motion-detector/,introduc bathroom toilet night light light sensor activ also turn automat find way toilet dark night light come 8 differ color addit option rotat toilet light color everi 15 second fun everyon fed get lost dark find bathroomit also great idea help potti train bathroom toilet night light easi oper instal first oper aaa batteri second fit toilet last soft pvc neck flexibl easi attach toilet bowl sturdi materi work shape,"['bathroom toilet night light light sensor activ', 'night light', 'rotat toilet', 'automat', 'bathroomit', 'color', 'toilet', 'fun', 'color addit option', 'idea', 'work shape', 'pvc neck', 'toilet bowl', 'bathroom toilet night light', 'aaa', '15', '8']","[0.2166142612695694, 0.13806788623332977, 0.08154751360416412, 0.07027162611484528, 0.06391061097383499, 0.06279356777667999, 0.057780805975198746, 0.056030988693237305, 0.05536458641290665, 0.05152489244937897, 0.03906852751970291, 0.03906852751970291, 0.027499139308929443, 0.023145487532019615, 0.017311571165919304, 0.0, 0.0]"
12,https://www.uselessthingstobuy.com/product/the-big-baguette-shaped-pillow/,introduc big baguett shape pillow feel cute french today love big pillow love french bread big baguett pillow perfect love baguett shape pillow look like reallif baguett innov bread plush cushion made soft plush fill high qualiti polypropylen fiber cotton pillow feel super comfort addit great gift friend cours best choic birthday holiday christma new year final wonder gift foodi friend plus it pretti big big allinal pillow hilari fun tri pair wine shape pillow,"['shape pillow', 'french', 'pillow', 'cushion', 'baguett pillow', 'french bread', 'fiber cotton pillow', 'love', 'wonder gift', 'foodi friend', 'shape pillow', 'plush', 'reallif baguett', 'tri pair', 'gift friend', 'pillow hilari']","[0.20001539587974548, 0.13530109822750092, 0.12519322335720062, 0.12400303035974503, 0.08303631097078323, 0.06164679303765297, 0.05318773165345192, 0.0371767021715641, 0.02977839671075344, 0.02977839671075344, 0.028548238798975945, 0.02751857042312622, 0.022204164415597916, 0.018449081107974052, 0.013205200433731079, 0.010957662016153336]"
13,https://www.uselessthingstobuy.com/product/diy-back-shaver-for-back-hair-removal/,introduc diy back shaver back hair remov don't need awkward ask someon els shave back anymor uniqu back shaver blade go work new ergonom sshape handl grant access hardtoreach area appli enough pressur close shave perfect men women look easi solut back hair remov product realli useless fact necessari love one hair back back shaver back hair remov longer shi take shirt addit shave wet dri hassl super conveni way shave back hair plus back hair shaver blade replac replac blade don't wast 1000 hardearn dollar wax hair remov treatment don't mess around electr back shaver cheap knock off rust cut bakblad easi use requir batteri offer afford replac blade they'v got bak,"['shaver', 'hair remov', 'diy', 'els', 'shaver blade', 'hair', 'hair', 'hair', 'uniqu', 'shaver', 'dollar wax hair', 'shirt addit', 'handl grant access hardtoreach area', 'fact', 'product', 'pressur', 'men women', 'dri', 'way', 'ergonom sshape', 'batteri', 'treatment', 'replac blade', 'hair', 'replac blade', 'hair shaver blade', 'bak', 'one', '1000']","[0.13065853714942932, 0.09431097656488419, 0.09431097656488419, 0.09431097656488419, 0.04814450442790985, 0.03938759118318558, 0.03938759118318558, 0.038917750120162964, 0.03707292675971985, 0.03600296750664711, 0.027438772842288017, 0.026768682524561882, 0.026768682524561882, 0.025503316894173622, 0.025503316894173622, 0.025196274742484093, 0.02459305338561535, 0.023428913205862045, 0.023428913205862045, 0.022120343521237373, 0.02152080647647381, 0.01771603338420391, 0.016633644700050354, 0.012144230306148529, 0.010458809323608875, 0.010458809323608875, 0.00781259872019291, 0.0, 0.0]"
14,https://www.uselessthingstobuy.com/product/stabbed-man-pencil-holder/,look amaz stab man pencil holder great choic offic pencil holder amus uniqu red silicon decor desk top stationeri holder shape dead fred great altern averag pen tray also perfect unusu funni gift friend offic school classroom colleg univers home plus make desk tidi worktop stay organ keep favorit pen one fix locat final imagin ex enemi annoy cowork stab man pencil holder ad psycholog benefit useless realli also make great holder knife shape key measur 13 x 65 x 25 cm – small compact fit nice even crowd desk,"['pencil holder', 'man pencil holder', 'silicon decor desk top stationeri holder', 'home', 'school classroom colleg', 'gift friend', 'altern averag pen tray', 'fix', 'imagin ex', 'realli', 'desk tidi worktop stay organ', 'measur', 'holder knife', 'crowd desk', 'stab man pencil holder ad psycholog', '65', '25', '13', 'one']","[0.22559227049350739, 0.22559227049350739, 0.09396342933177948, 0.046618539839982986, 0.046618539839982986, 0.04606517776846886, 0.04606517776846886, 0.04287630692124367, 0.04287630692124367, 0.04038354754447937, 0.03538578376173973, 0.032525256276130676, 0.032525256276130676, 0.028488727286458015, 0.014423415996134281, 0.0, 0.0, 0.0, 0.0]"
15,https://www.uselessthingstobuy.com/product/house-cleaning-dust-mop-slippers/,dust mop slipper stretchi fit perfect shoe sock barefeet put regular mop made chenill fibr materi plus soft flexibl warm import dust mop slipper strong decontamin water absorpt abil easili clean dust dirt pet hair mop slipper whole famili clean togeth mean enjoy housework kid fun clean time perfect kitchen home offic use packag includ 4 pair shoe cover make set 8 4 differ bright color blue green purpl orang dust mop slipper wonder gift pet owner,"['dust mop slipper', 'shoe sock barefeet', 'stretchi', 'mop', 'dust dirt pet hair mop slipper', 'import dust mop slipper', 'famili', 'decontamin water', 'togeth', 'pair shoe cover make set', 'orang dust mop slipper wonder gift pet owner', 'kitchen home offic use packag', '8', '4', '4']","[0.2143513709306717, 0.19171613454818726, 0.16715651750564575, 0.09575551003217697, 0.06339076906442642, 0.06265375763177872, 0.04788926616311073, 0.047325264662504196, 0.03774920850992203, 0.03349190950393677, 0.023622341454029083, 0.014897946268320084, 0.0, 0.0, 0.0]"
16,https://www.uselessthingstobuy.com/product/imperial-osetra-caviar-4-pounds-64oz/,queen king dine imperi osetra caviar chanc live high life dine fine food imagin uniqu clean sweet crisp “nutty” flavor gentl fill palat everi singl grain light pop mouth plus legend talk heal power abil improv stamina osetra imperi golden caviar worth everi dollar come 4pound 64oz also top product marki caviar food great gift food connoisseur seek finest thing life live luxuri tri delici caviar,"['osetra caviar chanc', 'queen king', 'life', 'food imagin', 'caviar', 'power abil improv stamina osetra', 'talk', 'legend', 'grain light pop mouth', 'product marki caviar food', 'flavor gentl', 'gift food connoisseur', 'delici caviar', 'thing life', 'luxuri tri', 'dollar', '64', '4']","[0.1873515546321869, 0.17927443981170654, 0.08196520805358887, 0.07239984720945358, 0.06120836362242699, 0.05224886164069176, 0.05008253827691078, 0.05008253827691078, 0.05008253827691078, 0.04338398948311806, 0.03620806336402893, 0.03492087125778198, 0.0328044593334198, 0.027933279052376747, 0.02457973174750805, 0.015473713167011738, 0.0, 0.0]"
17,https://www.uselessthingstobuy.com/product/nicolas-cage-sequin-pillow-case/,fan nicola cage nicola cage sequin pillow case made rub hand sequin reveal sexi face nicola cage pillow case definit nation treasur curl couch pillow read wise word advic nicola cage book nicola cage pillow case made premiumqu sequin measur 157”x157” nicola cage pillow case lightweight durabl plus hide show face rub hand “mermaid” style sequin buy pillow case add stylish sexi fun room order includ pillow cover pillow includ pillow cover creat perfect shape pillow also come lifetim warranti 100 refund replac support,"['cage', 'cage sequin pillow case', 'hand sequin', 'fan', 'sexi', 'cage pillow case', 'couch pillow', 'pillow cover pillow', 'nation', 'cage pillow case', 'nicola cage pillow case', 'word', 'show face rub hand', 'cage book', 'durabl', 'shape pillow', 'pillow cover', 'room order', 'sequin measur 157', 'refund replac support', 'pillow case', 'style sequin', 'mermaid', '157', '100']","[0.13244393467903137, 0.12670521438121796, 0.12020372599363327, 0.09186088293790817, 0.07342337816953659, 0.05107519403100014, 0.04212410748004913, 0.03875104710459709, 0.036362424492836, 0.03531758859753609, 0.03247503191232681, 0.031114622950553894, 0.02614396996796131, 0.024749312549829483, 0.023018283769488335, 0.02097596414387226, 0.01979505456984043, 0.01741771213710308, 0.014918510802090168, 0.012236482463777065, 0.010905344970524311, 0.010291842743754387, 0.0076903728768229485, 0.0, 0.0]"
18,https://www.uselessthingstobuy.com/product/led-light-up-false-eyelashes/,led light fals eyelash look amaz would perfect rave music festiv mardi gras halloween pride parad danc show kind celebr eyelash come 12 flash mode switch first press button 34second light turn next press see flash mode import light eyelash safe lightweight use medic instrument led chip low color temperatur heat caus harm eye plus lightup eyelash lightweight 10 gram light feather easi appli remov first use lash adhes stick eyelid second uniqu clip attach behind head hair cloth hide thin transpar power wire addit led light long batteri work time even keep 24 month warranti lifetim friend custom servic led fals eyelash includ cr2032 batteri last 140 hour led chip smd0603 lifespan 510 year led light fals eyelash replac batteri run,"['look amaz', 'fals', 'music', 'halloween pride', 'celebr eyelash', 'flash mode', 'flash mode', 'chip smd0603 lifespan', 'chip', 'press', 'use', 'heat', 'color', 'eye', 'feather', 'medic instrument', 'adhes', 'uniqu clip', 'press button', 'parad danc', 'friend', 'servic', 'run', 'includ cr2032 batteri', 'replac batteri', 'head hair cloth', 'power wire', 'addit', '12', '24', '510', '140', '10', '34']","[0.10104379057884216, 0.10104379057884216, 0.10104379057884216, 0.10104379057884216, 0.06852395832538605, 0.04501543566584587, 0.0362558588385582, 0.03136654198169708, 0.030989591032266617, 0.030617086216807365, 0.028472641482949257, 0.027276696637272835, 0.027276696637272835, 0.027276696637272835, 0.027276696637272835, 0.026948096230626106, 0.025056742131710052, 0.025056742131710052, 0.02246234007179737, 0.019712133333086967, 0.018944213166832924, 0.017184507101774216, 0.013298525474965572, 0.012789246626198292, 0.008967977948486805, 0.008352133445441723, 0.008352133445441723, 0.008352133445441723, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
19,https://www.uselessthingstobuy.com/product/mermaid-tail/,mermaid tail 100 useless ever want mermaid tail ever want reenact littl mermaid “under sea” swim pool must get beauti useless item mermaid tail made usa bestsel highest review swimmabl mermaid tail world know you'r get best qualiti revolutionari patent tip reinforc technolog protect tip tail hole tear shred need tip protector tape mermaid forev plus swim faster includ fin fun monofin pool ocean engin fin fun monofin creat natur mermaid motion unbreak fin neopren cover mermaid engin class colleg premium qualiti mermaiden collect mermaid tail resist effect sun pool chemic tail keep glorious color mention come differ color tri mermaid shell hair brush feel like mermaid bathroom,"['mermaid', 'mermaid tail', 'mermaid tail', 'mermaid tail', 'swim pool', 'sea', 'qualiti revolutionari patent tip', 'mermaid tail', 'reinforc technolog', 'tip tail hole tear shred', 'monofin pool ocean', 'tail', 'effect sun pool', 'tip protector tape mermaid forev', 'qualiti mermaiden', 'mermaid', 'review swimmabl mermaid tail world', 'color tri mermaid shell hair brush', 'mermaid bathroom', 'color mention', 'colleg', 'fin neopren', 'monofin creat natur mermaid motion', '100']","[0.1817532628774643, 0.15832304954528809, 0.15832304954528809, 0.0640038326382637, 0.051698073744773865, 0.041690096259117126, 0.035676196217536926, 0.030882233753800392, 0.028708774596452713, 0.028708774596452713, 0.026378458365797997, 0.025451023131608963, 0.024835284799337387, 0.022533433511853218, 0.022442523390054703, 0.015964938327670097, 0.01545428205281496, 0.0140174375846982, 0.0140174375846982, 0.012713045813143253, 0.008808259852230549, 0.008808259852230549, 0.008808259852230549, 0.0]"
20,https://www.uselessthingstobuy.com/product/the-rose-wine-bottle-pool-float/,love rosé pool take look huge rosé wine bottl pool float rosé wine bottl pool float known rosé floaté® origin rosé wine bottl pool float premium pool float hot new accessori event sun pool lake river beach first note giant size 7 ft tall inflat wine bottl float truli larger life imagin loung comfort float relax pool plus get great instagram pictur second one kind center attent birthday bachelorett parti summer pool event plus packag cute individu float come packag cute pink box make great gift love wine summer fun final enjoy premium qualiti rosé floaté featur high qualiti vinyl 30mm thick extra larg valv high durabl inflat pump within 5 minut addit includ repair patch need everi unit individu inflat inspect packag seal product,"['rosé pool', 'bottl pool', 'bottl pool float', 'qualiti rosé floaté', 'bottl pool float premium pool', 'comfort float relax pool', 'bottl float', 'origin', 'individu float', 'bachelorett parti summer pool event', 'life', 'event sun pool lake river beach', 'larg', 'inflat pump', 'inflat', 'instagram', 'repair patch', 'unit', 'gift', 'packag seal product', 'pink box', '30', 'one', '7', '5']","[0.20989151298999786, 0.14991889894008636, 0.13965223729610443, 0.07516201585531235, 0.061344098299741745, 0.04255206510424614, 0.039367515593767166, 0.03863652050495148, 0.0362117625772953, 0.027801763266324997, 0.026640726253390312, 0.026321612298488617, 0.018535137176513672, 0.017233286052942276, 0.016221893951296806, 0.01587878353893757, 0.013026922009885311, 0.013026922009885311, 0.012713213451206684, 0.011672978289425373, 0.008190135471522808, 0.0, 0.0, 0.0, 0.0]"
21,https://www.uselessthingstobuy.com/product/20-pack-of-pool-drink-floats/,get readi summer 20 pack pool drink float 80 useless 100 fun pool drink float come mani shape umbrella flamingo wing blue donut crab duck strawberri white goos red lip love pink donut kiwifruit cactus bear spot donut watermelon yellow lemon green lemon rainbow toucan style wow cute fashion water toy plus drink float light inflat quick import make pool parti blast imagin cute littl shape float around pool keep drink safe addit pool drink float good qualiti featur highqual waterproof materi easi fill deflat safe use multipl time inflat effortless 10 second make splash next beach parti pool parti ps use drink holder also pool bath toy kid cute multi shape love adult kid swim well amaz mermaid tail gorgeous rose wine bottl pool float,"['pack pool drink float', 'pool drink float', 'lip', 'donut crab duck', 'mani shape umbrella flamingo wing', 'pool', 'float', 'pool drink', 'fashion water toy', 'lemon', 'donut kiwifruit cactus bear spot donut watermelon', 'float light', 'pool parti blast', 'import', 'lemon rainbow toucan style', 'qualiti featur', 'bath toy', 'pool parti ps use drink holder', 'beach', 'bottl pool float', 'shape', 'adult kid', 'mermaid tail', 'materi', '100', '20', '10', '80']","[0.15744076669216156, 0.15744076669216156, 0.06911048293113708, 0.045039597898721695, 0.045039597898721695, 0.04399610310792923, 0.04021906480193138, 0.03652920946478844, 0.03522328659892082, 0.03480125963687897, 0.03480125963687897, 0.031015317887067795, 0.031015317887067795, 0.031015317887067795, 0.030642742291092873, 0.02849777787923813, 0.024504484608769417, 0.02155975252389908, 0.02155975252389908, 0.02144576795399189, 0.017221400514245033, 0.017221400514245033, 0.015143637545406818, 0.009515940211713314, 0.0, 0.0, 0.0, 0.0]"
22,https://www.uselessthingstobuy.com/product/microwave-for-one-cookbook/,live alon unsur cook buy microwav one cookbook first recip onlin alway eight peopl microwav meal one shitti well answer problem make delici meal quick easi fast easi econom recip microwav one cookbook one ideal individu whether live alon share busi modern household cookbook breakfast dinner prepar fresh delici meal satisfi person tast without wast food overh kitchen messi cleanup independ strong mayb don't oven tini flat care great gift colleg student anyon afraid stove oven,"['cookbook', 'unsur', 'meal', 'onlin', 'peopl', 'shitti', 'cookbook', 'alon', 'household cookbook breakfast dinner', 'individu', 'problem', 'delici meal', 'mayb', 'cleanup', 'stove oven', 'student anyon', 'gift', 'delici meal', 'wast food overh kitchen', 'person', 'eight', 'one', 'one', 'one', 'one']","[0.1899612545967102, 0.10038414597511292, 0.07665807753801346, 0.06808143109083176, 0.06190504878759384, 0.06190504878759384, 0.053019843995571136, 0.0484747551381588, 0.04535393789410591, 0.04270707443356514, 0.04219609498977661, 0.04170205071568489, 0.029723651707172394, 0.029723651707172394, 0.023755952715873718, 0.0208954568952322, 0.0208954568952322, 0.016377253457903862, 0.013139905408024788, 0.013139905408024788, 0.0, 0.0, 0.0, 0.0, 0.0]"
23,https://www.uselessthingstobuy.com/product/tiny-dick-adventures-penis-coloring-book/,introduc cutest peni color book planet big adventur tini dick don't big great thing tini dick prove hilari fun color book td isn't huge make giant person fun adventur book great bachelorett parti bore friday night home alon send tini exboyfriend laugh loud color peni color book best sell author fuck ador book come bonus set paper dick,"['adventur', 'color book planet', 'dick', 'bachelorett parti', 'adventur book', 'thing tini dick', 'color book td', 'person', 'color book', 'sell author fuck ador book', 'paper dick', 'bonus', 'color', 'exboyfriend', 'home']","[0.20282460749149323, 0.18083380162715912, 0.0905698910355568, 0.08743607997894287, 0.06561360508203506, 0.06217799335718155, 0.05998874455690384, 0.050779059529304504, 0.04991564527153969, 0.04590675234794617, 0.031031234189867973, 0.02405514009296894, 0.021000677719712257, 0.015710648149251938, 0.012156126089394093]"
24,https://www.uselessthingstobuy.com/product/mrs-pac-man-full-arcade-game/,becom mrs pacman master full mrs pacman arcad game ms pacman galaga arcad cabinet class 1983 arcad size home edit authent reproduct origin game made specif home use ident origin coinoper version without need coin play ms pacman galaga unlock 4 bonus game pacman speedi pacman speedi ms pacman rapid fire galaga ms pacman galaga cabinet featur real arcad control 24″ commerci arcad monitor side cabinet reproduct artwork origin icon arcad game game cabinet measur 245″w x 3325″d x 68″h weigh 275 lbs great gift boy girl alik suggest put one offic happi employe,"['pacman', 'pacman', 'arcad game ms', 'galaga', 'mrs', 'mrs', 'pacman master', 'reproduct origin game', 'cabinet', 'home', 'pacman', 'pacman', 'pacman', 'need coin play ms pacman', 'pacman', 'game', 'galaga', 'ms', 'home use ident origin', 'ms', 'galaga', 'galaga cabinet', 'speedi', 'coinoper version', 'fire', 'arcad control', 'artwork origin icon arcad game game cabinet', 'gift boy girl alik', 'offic happi employe', 'commerci arcad monitor side cabinet', '1983', '3325', '275', '245', '24', 'one', '1983', '68', '4']","[0.09395892918109894, 0.09395892918109894, 0.07902167737483978, 0.07902167737483978, 0.0678485855460167, 0.0678485855460167, 0.060047611594200134, 0.033117298036813736, 0.03129357844591141, 0.026688016951084137, 0.02591809071600437, 0.02591809071600437, 0.02591809071600437, 0.025608347728848457, 0.023824365809559822, 0.02282882109284401, 0.02155994437634945, 0.02155994437634945, 0.019859181717038155, 0.019811632111668587, 0.019811632111668587, 0.018875854089856148, 0.01836170069873333, 0.015964336693286896, 0.014842691831290722, 0.014842691831290722, 0.009322598576545715, 0.007873641327023506, 0.007873641327023506, 0.006619822233915329, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
